Index Annotation Celltype Tissue Type Category
742 UW.Fetal_Muscle_Back.ChromatinAccessibility.H-24244.DS19283.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Back fetal_muscle peaks Peaks
743 UW.Fetal_Muscle_Back.ChromatinAccessibility.H-24272.DS19384.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Back fetal_muscle peaks Peaks
744 UW.Fetal_Muscle_Back.ChromatinAccessibility.H-24279.DS19441.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Back fetal_muscle peaks Peaks
745 UW.Fetal_Muscle_Back.ChromatinAccessibility.H-24297.DS19648.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Back fetal_muscle peaks Peaks
746 UW.Fetal_Muscle_Back.ChromatinAccessibility.H-24409.DS20244.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Back fetal_muscle peaks Peaks
747 UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-23808.DS17429.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Leg fetal_muscle peaks Peaks
748 UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24078.DS18386.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Leg fetal_muscle peaks Peaks
749 UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24089.DS18456.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Leg fetal_muscle peaks Peaks
750 UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24111.DS18471.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Leg fetal_muscle peaks Peaks
751 UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24143.DS18844.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Leg fetal_muscle peaks Peaks
752 UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24198.DS19158.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Leg fetal_muscle peaks Peaks
753 UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24218.DS19115.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Leg fetal_muscle peaks Peaks
754 UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24244.DS19272.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Leg fetal_muscle peaks Peaks
755 UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24259.DS19291.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Leg fetal_muscle peaks Peaks
756 UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24279.DS19436.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Leg fetal_muscle peaks Peaks
757 UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24297.DS19643.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Leg fetal_muscle peaks Peaks
758 UW.Fetal_Muscle_Leg.ChromatinAccessibility.H-24409.DS20239.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Leg fetal_muscle peaks Peaks
759 UW.Fetal_Muscle_Lower_Limb_Skeletal.ChromatinAccessibility.H-24042.DS18174.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Lower_Limb_Skeletal fetal_muscle,_lower_limb peaks Peaks
760 UW.Fetal_Muscle_Trunk.ChromatinAccessibility.H-23941.DS17827.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Trunk fetal_muscle,_trunk peaks Peaks
761 UW.Fetal_Muscle_Trunk.ChromatinAccessibility.H-24409.DS20242.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Trunk fetal_muscle,_trunk peaks Peaks
762 UW.Fetal_Muscle_Trunk.ChromatinAccessibility.H-24507.DS20544.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Trunk fetal_muscle,_trunk peaks Peaks
763 UW.Fetal_Muscle_Upper_Limb_Skeletal.ChromatinAccessibility.H-23887.DS17661.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Upper_Limb_Skeletal fetal_muscle peaks Peaks
764 UW.Fetal_Muscle_Upper_Trunk.ChromatinAccessibility.H-23887.DS17664.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Muscle_Upper_Trunk fetal_muscle,_upper_trunk peaks Peaks
765 UW.Fetal_Placenta.ChromatinAccessibility.H-23887.DS17639.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Placenta fetal_placenta peaks Peaks
766 UW.Fetal_Placenta.ChromatinAccessibility.H-23914.DS17744.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Placenta fetal_placenta peaks Peaks
767 UW.Fetal_Placenta.ChromatinAccessibility.H-24272.DS19391.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Placenta fetal_placenta peaks Peaks
768 UW.Fetal_Placenta.ChromatinAccessibility.H-24409.DS20346.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Placenta fetal_placenta peaks Peaks
769 UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-23769.DS17307.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex fetal_renal_cortex peaks Peaks
770 UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-23790.DS17387.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex fetal_renal_cortex peaks Peaks
771 UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-23833.DS17455.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex fetal_renal_cortex peaks Peaks
772 UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-23914.DS17756.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex fetal_renal_cortex peaks Peaks
773 UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-23941.DS17804.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex fetal_renal_cortex peaks Peaks
774 UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-24078.DS18428.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex fetal_renal_cortex peaks Peaks
775 UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-24259.DS19388.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex fetal_renal_cortex peaks Peaks
776 UW.Fetal_Renal_Cortex.ChromatinAccessibility.H-24493.DS20568.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex fetal_renal_cortex peaks Peaks
777 UW.Fetal_Renal_Cortex_Left.ChromatinAccessibility.H-23871.DS17550.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex_Left fetal_renal_cortex peaks Peaks
778 UW.Fetal_Renal_Cortex_Left.ChromatinAccessibility.H-24111.DS18542.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex_Left fetal_renal_cortex peaks Peaks
779 UW.Fetal_Renal_Cortex_Left.ChromatinAccessibility.H-24169.DS18931.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex_Left fetal_renal_cortex peaks Peaks
780 UW.Fetal_Renal_Cortex_Left.ChromatinAccessibility.H-24232.DS19257.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex_Left fetal_renal_cortex peaks Peaks
781 UW.Fetal_Renal_Cortex_Right.ChromatinAccessibility.H-23871.DS17545.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex_Right fetal_renal_cortex peaks Peaks
782 UW.Fetal_Renal_Cortex_Right.ChromatinAccessibility.H-24169.DS18928.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex_Right fetal_renal_cortex peaks Peaks
783 UW.Fetal_Renal_Cortex_Right.ChromatinAccessibility.H-24232.DS19254.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Cortex_Right fetal_renal_cortex peaks Peaks
784 UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-23790.DS17381.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis fetal_renal_pelvis peaks Peaks
785 UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-23833.DS17451.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis fetal_renal_pelvis peaks Peaks
786 UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-23914.DS17760.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis fetal_renal_pelvis peaks Peaks
787 UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-24005.DS18088.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis fetal_renal_pelvis peaks Peaks
788 UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-24078.DS18431.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis fetal_renal_pelvis peaks Peaks
789 UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-24259.DS19386.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis fetal_renal_pelvis peaks Peaks
790 UW.Fetal_Renal_Pelvis.ChromatinAccessibility.H-24477.DS20448.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis fetal_renal_pelvis peaks Peaks
791 UW.Fetal_Renal_Pelvis_Left.ChromatinAccessibility.H-23871.DS17553.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis_Left fetal_renal_pelvis peaks Peaks
792 UW.Fetal_Renal_Pelvis_Left.ChromatinAccessibility.H-24111.DS18666.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis_Left fetal_renal_pelvis peaks Peaks
793 UW.Fetal_Renal_Pelvis_Left.ChromatinAccessibility.H-24169.DS18964.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis_Left fetal_renal_pelvis peaks Peaks
794 UW.Fetal_Renal_Pelvis_Left.ChromatinAccessibility.H-24232.DS19238.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis_Left fetal_renal_pelvis peaks Peaks
795 UW.Fetal_Renal_Pelvis_Right.ChromatinAccessibility.H-23871.DS17548.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis_Right fetal_renal_pelvis peaks Peaks
796 UW.Fetal_Renal_Pelvis_Right.ChromatinAccessibility.H-24111.DS18663.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis_Right fetal_renal_pelvis peaks Peaks
797 UW.Fetal_Renal_Pelvis_Right.ChromatinAccessibility.H-24169.DS18961.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis_Right fetal_renal_pelvis peaks Peaks
798 UW.Fetal_Renal_Pelvis_Right.ChromatinAccessibility.H-24232.DS19235.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Renal_Pelvis_Right fetal_renal_pelvis peaks Peaks
799 UW.Fetal_Skin.ChromatinAccessibility.H-22337.DS10987.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Skin fetal_skin peaks Peaks
800 UW.Fetal_Spinal_Cord.ChromatinAccessibility.H-24111.DS18501.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Spinal_Cord fetal_spinal_cord peaks Peaks
801 UW.Fetal_Spinal_Cord.ChromatinAccessibility.H-24409.DS20351.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Spinal_Cord fetal_spinal_cord peaks Peaks
802 UW.Fetal_Spinal_Cord.ChromatinAccessibility.H-24493.DS20530.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Spinal_Cord fetal_spinal_cord peaks Peaks
803 UW.Fetal_Spleen.ChromatinAccessibility.H-23399.DS17448.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Spleen fetal_spleen peaks Peaks
804 UW.Fetal_Stomach.ChromatinAccessibility.H-23589.DS16530.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Stomach fetal_stomach peaks Peaks
805 UW.Fetal_Stomach.ChromatinAccessibility.H-23758.DS17172.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Stomach fetal_stomach peaks Peaks
806 UW.Fetal_Stomach.ChromatinAccessibility.H-23769.DS17325.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Stomach fetal_stomach peaks Peaks
807 UW.Fetal_Stomach.ChromatinAccessibility.H-23887.DS17659.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Stomach fetal_stomach peaks Peaks
808 UW.Fetal_Stomach.ChromatinAccessibility.H-23914.DS17750.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Stomach fetal_stomach peaks Peaks
809 UW.Fetal_Stomach.ChromatinAccessibility.H-23964.DS17878.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Stomach fetal_stomach peaks Peaks
810 UW.Fetal_Stomach.ChromatinAccessibility.H-24005.DS17963.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Stomach fetal_stomach peaks Peaks
811 UW.Fetal_Stomach.ChromatinAccessibility.H-24078.DS18389.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Stomach fetal_stomach peaks Peaks
812 UW.Fetal_Stomach.ChromatinAccessibility.H-24125.DS18821.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Stomach fetal_stomach peaks Peaks
813 UW.Fetal_Stomach.ChromatinAccessibility.H-24401.DS20349.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Stomach fetal_stomach peaks Peaks
814 UW.Fetal_Stomach.ChromatinAccessibility.H-24507.DS20546.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Stomach fetal_stomach peaks Peaks
815 UW.Fetal_Testes.ChromatinAccessibility.H24198_H23640_H24042.DS18942.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Testes fetal_testes peaks Peaks
816 UW.Fetal_Thymus.ChromatinAccessibility.H-23589.DS16490.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Thymus fetal_thymus peaks Peaks
817 UW.Fetal_Thymus.ChromatinAccessibility.H-23663.DS16841.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Thymus fetal_thymus peaks Peaks
818 UW.Fetal_Thymus.ChromatinAccessibility.H-23769.DS17323.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Thymus fetal_thymus peaks Peaks
819 UW.Fetal_Thymus.ChromatinAccessibility.H-23833.DS17474.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Thymus fetal_thymus peaks Peaks
820 UW.Fetal_Thymus.ChromatinAccessibility.H-23964.DS17875.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Thymus fetal_thymus peaks Peaks
821 UW.Fetal_Thymus.ChromatinAccessibility.H-23964.DS17876.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Thymus fetal_thymus peaks Peaks
822 UW.Fetal_Thymus.ChromatinAccessibility.H-24078.DS18382.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Thymus fetal_thymus peaks Peaks
823 UW.Fetal_Thymus.ChromatinAccessibility.H-24259.DS19287.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Thymus fetal_thymus peaks Peaks
824 UW.Fetal_Thymus.ChromatinAccessibility.H-24401.DS20335.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Thymus fetal_thymus peaks Peaks
825 UW.Fetal_Thymus.ChromatinAccessibility.H-24409.DS20341.hotspot.twopass.fdr0.01.merge.pks.wig Fetal_Thymus fetal_thymus peaks Peaks
826 UW.Fibroblasts_Fetal_Skin_Abdomen.ChromatinAccessibility.H-24259.DS19558.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Abdomen fibroblast peaks Peaks
827 UW.Fibroblasts_Fetal_Skin_Abdomen.ChromatinAccessibility.H-24259.DS19561.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Abdomen fibroblast peaks Peaks
828 UW.Fibroblasts_Fetal_Skin_Back.ChromatinAccessibility.H-24218.DS19233.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Back fibroblast peaks Peaks
829 UW.Fibroblasts_Fetal_Skin_Biceps_Left.ChromatinAccessibility.H-24259.DS19857.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Biceps_Left fibroblast peaks Peaks
830 UW.Fibroblasts_Fetal_Skin_Biceps_Left.ChromatinAccessibility.H-24259.DS19867.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Biceps_Left fibroblast peaks Peaks
831 UW.Fibroblasts_Fetal_Skin_Biceps_Right.ChromatinAccessibility.H-24259.DS19745.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Biceps_Right fibroblast peaks Peaks
832 UW.Fibroblasts_Fetal_Skin_Biceps_Right.ChromatinAccessibility.H-24259.DS19761.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Biceps_Right fibroblast peaks Peaks
833 UW.Fibroblasts_Fetal_Skin_Quadriceps_Left.ChromatinAccessibility.H-24259.DS20046.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Quadriceps_Left fibroblast peaks Peaks
834 UW.Fibroblasts_Fetal_Skin_Quadriceps_Left.ChromatinAccessibility.H-24259.DS20056.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Quadriceps_Left fibroblast peaks Peaks
835 UW.Fibroblasts_Fetal_Skin_Quadriceps_Right.ChromatinAccessibility.H-24259.DS19943.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Quadriceps_Right fibroblast peaks Peaks
836 UW.Fibroblasts_Fetal_Skin_Quadriceps_Right.ChromatinAccessibility.H-24259.DS19948.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Quadriceps_Right fibroblast peaks Peaks
837 UW.Fibroblasts_Fetal_Skin_Scalp.ChromatinAccessibility.H-24259.DS19444.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Scalp fibroblast peaks Peaks
838 UW.Fibroblasts_Fetal_Skin_Scalp.ChromatinAccessibility.H-24259.DS19449.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Scalp fibroblast peaks Peaks
839 UW.Fibroblasts_Fetal_Skin_Upper_Back.ChromatinAccessibility.H-24259.DS19696.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Upper_Back fibroblast peaks Peaks
840 UW.Fibroblasts_Fetal_Skin_Upper_Back.ChromatinAccessibility.H-24259.DS19706.hotspot.twopass.fdr0.01.merge.pks.wig Fibroblasts_Fetal_Skin_Upper_Back fibroblast peaks Peaks
841 UW.H1_BMP4_Derived_Mesendoderm_Cultured_Cells.ChromatinAccessibility.DS18732.hotspot.twopass.fdr0.01.merge.pks.wig H1_BMP4_Derived_Mesendoderm_Cultured_Cells es_cell peaks Peaks
842 UW.H1_BMP4_Derived_Mesendoderm_Cultured_Cells.ChromatinAccessibility.DS19310.hotspot.twopass.fdr0.01.merge.pks.wig H1_BMP4_Derived_Mesendoderm_Cultured_Cells es_cell peaks Peaks
843 UW.H1_BMP4_Derived_Trophoblast_Cultured_Cells.ChromatinAccessibility.DS18736.hotspot.twopass.fdr0.01.merge.pks.wig H1_BMP4_Derived_Trophoblast_Cultured_Cells es_cell peaks Peaks
844 UW.H1_BMP4_Derived_Trophoblast_Cultured_Cells.ChromatinAccessibility.DS19317.hotspot.twopass.fdr0.01.merge.pks.wig H1_BMP4_Derived_Trophoblast_Cultured_Cells es_cell peaks Peaks
845 UW.H1.ChromatinAccessibility.DS18873.hotspot.twopass.fdr0.01.merge.pks.wig H1 es_cell peaks Peaks
846 UW.H1.ChromatinAccessibility.DS19100.hotspot.twopass.fdr0.01.merge.pks.wig H1 es_cell peaks Peaks
847 UW.H1_Derived_Mesenchymal_Stem_Cells.ChromatinAccessibility.DS20671.hotspot.twopass.fdr0.01.merge.pks.wig H1_Derived_Mesenchymal_Stem_Cells es_cell peaks Peaks
848 UW.H1_Derived_Mesenchymal_Stem_Cells.ChromatinAccessibility.DS21042.hotspot.twopass.fdr0.01.merge.pks.wig H1_Derived_Mesenchymal_Stem_Cells es_cell peaks Peaks
849 UW.H1_Derived_Neuronal_Progenitor_Cultured_Cells.ChromatinAccessibility.DS18739.hotspot.twopass.fdr0.01.merge.pks.wig H1_Derived_Neuronal_Progenitor_Cultured_Cells es_cell peaks Peaks
850 UW.H1_Derived_Neuronal_Progenitor_Cultured_Cells.ChromatinAccessibility.DS20153.hotspot.twopass.fdr0.01.merge.pks.wig H1_Derived_Neuronal_Progenitor_Cultured_Cells es_cell peaks Peaks
851 UW.H9.ChromatinAccessibility.DS18517.hotspot.twopass.fdr0.01.merge.pks.wig H9 es_cell peaks Peaks
852 UW.H9.ChromatinAccessibility.DS18522.hotspot.twopass.fdr0.01.merge.pks.wig H9 es_cell peaks Peaks
853 UW.IMR90.ChromatinAccessibility.DS11759.hotspot.twopass.fdr0.01.merge.pks.wig IMR90 lung peaks Peaks
854 UW.IMR90.ChromatinAccessibility.DS11764.hotspot.twopass.fdr0.01.merge.pks.wig IMR90 lung peaks Peaks
855 UW.IMR90.ChromatinAccessibility.DS13219.hotspot.twopass.fdr0.01.merge.pks.wig IMR90 lung peaks Peaks
856 UW.IMR90.ChromatinAccessibility.DS13229.hotspot.twopass.fdr0.01.merge.pks.wig IMR90 lung peaks Peaks
857 UW.iPS_DF_19.11.ChromatinAccessibility.DS15153.hotspot.twopass.fdr0.01.merge.pks.wig iPS_DF_19.11 ips_cell peaks Peaks
858 UW.iPS_DF_19.7.ChromatinAccessibility.DS15148.hotspot.twopass.fdr0.01.merge.pks.wig iPS_DF_19.7 ips_cell peaks Peaks
859 UW.iPS_DF_4.7.ChromatinAccessibility.DS15169.hotspot.twopass.fdr0.01.merge.pks.wig iPS_DF_4.7 ips_cell peaks Peaks
860 UW.iPS_DF_6.9.ChromatinAccessibility.DS15164.hotspot.twopass.fdr0.01.merge.pks.wig iPS_DF_6.9 ips_cell peaks Peaks
861 UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_00738.DS13199.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD34_Primary_Cells blood peaks Peaks
862 UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01480.DS12771.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD34_Primary_Cells blood peaks Peaks
863 UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01492.DS12774.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD34_Primary_Cells blood peaks Peaks
864 UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01492.DS14206.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD34_Primary_Cells blood peaks Peaks
865 UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01508.DS11202.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD34_Primary_Cells blood peaks Peaks
866 UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01517.DS14129.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD34_Primary_Cells blood peaks Peaks
867 UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01520.DS12785.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD34_Primary_Cells blood peaks Peaks
868 UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01527.DS11666.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD34_Primary_Cells blood peaks Peaks
869 UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01535.DS12274.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD34_Primary_Cells blood peaks Peaks
870 UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01535.DS14197.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD34_Primary_Cells blood peaks Peaks
871 UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01536.DS12339.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD34_Primary_Cells blood peaks Peaks
872 UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01549.DS12734.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD34_Primary_Cells blood peaks Peaks
873 UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01562.DS13196.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD34_Primary_Cells blood peaks Peaks
874 UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01701.DS17112.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD34_Primary_Cells blood peaks Peaks
875 UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01679.DS16955.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD4_Primary_Cells blood peaks Peaks
876 UW.Mobilized_CD4_Primary_Cells.ChromatinAccessibility.RO_01701.DS17175.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD4_Primary_Cells blood peaks Peaks
877 UW.Mobilized_CD56_Primary_Cells.ChromatinAccessibility.RO_01689.DS16376.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD56_Primary_Cells blood peaks Peaks
878 UW.Mobilized_CD8_Primary_Cells.ChromatinAccessibility.RO_01679.DS16962.hotspot.twopass.fdr0.01.merge.pks.wig Mobilized_CD8_Primary_Cells blood peaks Peaks
879 UW.Penis_Foreskin_Fibroblast_Primary_Cells.ChromatinAccessibility.skin01.DS18224.hotspot.twopass.fdr0.01.merge.pks.wig Penis_Foreskin_Fibroblast_Primary_Cells fibroblast peaks Peaks
880 UW.Penis_Foreskin_Fibroblast_Primary_Cells.ChromatinAccessibility.skin01.DS18229.hotspot.twopass.fdr0.01.merge.pks.wig Penis_Foreskin_Fibroblast_Primary_Cells fibroblast peaks Peaks
881 UW.Penis_Foreskin_Fibroblast_Primary_Cells.ChromatinAccessibility.skin02.DS18252.hotspot.twopass.fdr0.01.merge.pks.wig Penis_Foreskin_Fibroblast_Primary_Cells fibroblast peaks Peaks
882 UW.Penis_Foreskin_Fibroblast_Primary_Cells.ChromatinAccessibility.skin02.DS18256.hotspot.twopass.fdr0.01.merge.pks.wig Penis_Foreskin_Fibroblast_Primary_Cells fibroblast peaks Peaks
883 UW.Penis_Foreskin_Keratinocyte_Primary_Cells.ChromatinAccessibility.skin01.DS18692.hotspot.twopass.fdr0.01.merge.pks.wig Penis_Foreskin_Keratinocyte_Primary_Cells skin peaks Peaks
884 UW.Penis_Foreskin_Keratinocyte_Primary_Cells.ChromatinAccessibility.skin01.DS18695.hotspot.twopass.fdr0.01.merge.pks.wig Penis_Foreskin_Keratinocyte_Primary_Cells skin peaks Peaks
885 UW.Penis_Foreskin_Keratinocyte_Primary_Cells.ChromatinAccessibility.skin02.DS18714.hotspot.twopass.fdr0.01.merge.pks.wig Penis_Foreskin_Keratinocyte_Primary_Cells skin peaks Peaks
886 UW.Penis_Foreskin_Keratinocyte_Primary_Cells.ChromatinAccessibility.skin02.DS18718.hotspot.twopass.fdr0.01.merge.pks.wig Penis_Foreskin_Keratinocyte_Primary_Cells skin peaks Peaks
887 UW.Penis_Foreskin_Melanocyte_Primary_Cells.ChromatinAccessibility.skin01.DS18590.hotspot.twopass.fdr0.01.merge.pks.wig Penis_Foreskin_Melanocyte_Primary_Cells skin peaks Peaks
